,Title,Rating,Price,Link,Company,4k,Refresh_Rate,OS_name,Value_Audio,source,alexa,screen_size
91,SAMSUNG Crystal 4K 125 cm (50 inch) Ultra HD (4K) LED Smart TV,4.3,51990,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
92,Thomson OATHPRO Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,4.4,35999,https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/television/w/u/f/50-oathpro-1212-50oathpro1212-thomson-original-imafz9gsgcghzfcd.jpeg?q=70,thomson,1.0,60.0, Android,30.0,flipkart,,
93,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.6,44990,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/h/g/c/43up7720pty-43up7720pty-lg-original-imag4q3zdfjgbbb7.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
94,Blaupunkt Cybersound 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 50W Speaker...,4.6,30999,https://rukminim1.flixcart.com/image/312/312/kq8dua80/television/m/n/4/43csa7070-43csa7070-blaupunkt-original-imag4akctyhwmk52.jpeg?q=70,blaupunkt,1.0,60.0, Android,50.0,flipkart,,
95,SAMSUNG Crystal 4K Pro 138 cm (55 inch) Ultra HD (4K) LED Smart TV with Voice Search,4.3,57990,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
96,PHILIPS 6800 Series 108 cm (43 inch) Full HD LED Smart TV,4.1,28999,https://rukminim1.flixcart.com/image/312/312/ko7idu80/television/s/6/b/43pft6815-94-philips-original-imag2pg2cgdxcmzd.jpeg?q=70,philips,0.0,60.0, Linux based,16.0,flipkart,,
97,SAMSUNG The Frame 2020 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.6,82990,https://rukminim1.flixcart.com/image/312/312/kbjox3k0/television/e/d/a/samsung-qa65ls03takxxl-original-imafsvh9sj8cxz7v.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
98,TCL S6500 Series 108 cm (43 inch) Full HD LED Smart Android TV,4.2,27499,https://rukminim1.flixcart.com/image/312/312/kqzj7gw0/television/p/z/r/32s6500s-32s6500s-tcl-original-imag4vc7rtyg5nzz.jpeg?q=70,tcl,0.0,60.0, Android,20.0,flipkart,,
99,TCL P715 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Full Screen & Handsfree Voice Contro...,4.3,31999,https://rukminim1.flixcart.com/image/312/312/kn97te80/television/0/6/p/55p715-55p715-tcl-original-imagfz6mhzzqevmc.jpeg?q=70,tcl,1.0,60.0, Android,19.0,flipkart,,
100,"Hisense A73F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers, Dolby Visio...",4.6,49999,https://rukminim1.flixcart.com/image/312/312/kj1r53k0-0/television/x/w/v/65a73f-hisense-original-imafypfhceyudnsq.jpeg?q=70,hisense,1.0,60.0, Android,102.0,flipkart,,
101,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,40.0,flipkart,,
102,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
103,Vu cinema TV 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.3,32999,https://rukminim1.flixcart.com/image/312/312/k5vcya80/television/2/y/h/vu-43ca-original-imafzgkfchwevdvh.jpeg?q=70,vu,1.0,120.0, Android,40.0,flipkart,,
104,iFFALCON 138.6 cm (55 inch) QLED Ultra HD (4K) Smart Android TV HandsFree Voice Search,4.3,47999,https://rukminim1.flixcart.com/image/312/312/kndi4y80/television/v/x/f/65h71-65h71-iffalcon-original-imag22ghd99rxdmt.jpeg?q=70,iffalcon,1.0,60.0, Android,30.0,flipkart,,
105,TCL S6500 Series 79.97 cm (32 inch) HD Ready LED Smart Android TV,4.2,16799,https://rukminim1.flixcart.com/image/312/312/kqzj7gw0/television/p/z/r/32s6500s-32s6500s-tcl-original-imag4vc7rtyg5nzz.jpeg?q=70,tcl,0.0,60.0, Android,16.0,flipkart,,
106,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,16.0,flipkart,,
107,Thomson 9A Series 102 cm (40 inch) Full HD LED Smart Android TV,4.4,20499,https://rukminim1.flixcart.com/image/312/312/kj0bp8w0-0/television/z/0/3/40path7777-thomson-original-imafyz3fnzbfaadg.jpeg?q=70,thomson,1.0,60.0, Android,20.0,flipkart,,
108,Nokia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,4.3,49999,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/g/k/z/nokia-55tauhdn-original-imafw8xffqkuzjhu.jpeg?q=70,nokia,0.0,60.0, Android,24.0,flipkart,,
109,SONY W830 80 cm (32 inch) HD Ready LED Smart Android TV,4.5,32990,https://rukminim1.flixcart.com/image/312/312/kqqykcw0/television/3/8/8/kd-32w830-sony-original-imag4p2wgx6d5nda.jpeg?q=70,sony,1.0,60.0, Android,48.0,flipkart,,
110,SONY W830 80 cm (32 inch) HD Ready LED Smart Android TV,4.5,32990,https://rukminim1.flixcart.com/image/312/312/kqqykcw0/television/3/8/8/kd-32w830-sony-original-imag4p2wgx6d5nda.jpeg?q=70,sony,0.0,50.0, Android,20.0,flipkart,,
111,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
112,MOTOROLA ZX Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,4.3,52999,https://rukminim1.flixcart.com/image/312/312/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70,motorola,1.0,60.0, Android,50.0,flipkart,,
113,SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart TV with Voice Search,4.5,89999,https://rukminim1.flixcart.com/image/312/312/kbl4cy80/television/j/k/z/samsung-ua65tue60akxxl-original-imafswfrzvtahwna.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
114,TCL C715 Series 126 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...,4.3,46999,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/television/u/n/4/50c715-tcl-original-imag2bdr53j6gg7y.jpeg?q=70,tcl,1.0,60.0, Android,30.0,flipkart,,
115,KODAK 60 cm (24 inch) HD Ready LED TV,4.0,9499,https://rukminim1.flixcart.com/image/312/312/k0bbb0w0/television/y/h/w/kodak-24hdx100s-original-imafjre7zvcmtz2g.jpeg?q=70,kodak,0.0,60.0, Android,20.0,flipkart,,
116,MOTOROLA ZX2 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Atmos and Dolby Vision,4.4,21499,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/m/d/d/motorola-32sahdme-original-imafwc5yzz7cyv3r.jpeg?q=70,motorola,0.0,60.0, Android,40.0,flipkart,,
117,realme SLED 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.3,46999,https://rukminim1.flixcart.com/image/312/312/kg2l47k0/television/p/k/4/realme-rmv2001-sled-tv-55-original-imafwe38mxfgcf8g.jpeg?q=70,realme,1.0,60.0, Android,24.0,flipkart,,
118,Vu Cinema TV Action Series 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Sound by JBL,4.5,68499,https://rukminim1.flixcart.com/image/312/312/kl2mljk0/television/n/7/9/65lx-vu-original-imagyafsvab5de2s.jpeg?q=70,vu,1.0,60.0, Android,100.0,flipkart,,
119,KODAK CA Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,4.4,28999,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70,kodak,1.0,60.0, Android,30.0,flipkart,,
120,Blaupunkt Cybersound 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,4.6,40999,https://rukminim1.flixcart.com/image/312/312/kq8dua80/television/n/j/d/55csa7090-55csa7090-blaupunkt-original-imag4akczhyaw5ha.jpeg?q=70,blaupunkt,1.0,60.0, Android,60.0,flipkart,,
121,Infinix X1 80 cm (32 inch) HD Ready LED Smart Android TV with Eye Care Technology,4.2,15999,https://rukminim1.flixcart.com/image/312/312/kingqkw0/television/j/y/m/infinix-32x1-original-imafye7tdvhytbgw.jpeg?q=70,infinix,0.0,60.0, Android,20.0,flipkart,,
122,SONY X74 Bravia 125.7 cms (50 inch) Ultra HD (4K) LED Smart Android TV,4.7,70999,https://rukminim1.flixcart.com/image/312/312/ks4yz680/television/j/v/c/kd-50x74-sony-original-imag5sy47wghxaue.jpeg?q=70,sony,1.0,60.0, Android,20.0,flipkart,,
123,Nokia 80 cm (32 inch) HD Ready LED Smart Android TV with Sound by Onkyo,4.3,18999,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/m/x/3/nokia-32tahdn-original-imafw8xg5rw87ukj.jpeg?q=70,nokia,0.0,50.0, Android,39.0,flipkart,,
124,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,36990,https://rukminim1.flixcart.com/image/312/312/kljrvrk0/television/w/t/q/43um7290ptf-lg-original-imagynjqa3cqhe3k.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
125,KODAK 7X Pro 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.4,26999,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/a/w/h/43uhdx7xpro-kodak-original-imafz2zfaqxhesmk.jpeg?q=70,kodak,1.0,50.0, Android,20.0,flipkart,,
126,Thomson OATHPRO Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,4.4,39999,https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70,thomson,1.0,60.0, Android,24.0,flipkart,,
127,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,30.0,flipkart,,
128,Mi 4X Pro 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Android,4.4,48990,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/h/b/k/mi-l55m4-4xina-original-imafm59fg9u9uf7g.jpeg?q=70,mi,1.0,120.0, Tizen,40.0,flipkart,,
129,Thomson 9R Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.3,37999,https://rukminim1.flixcart.com/image/312/312/kiyw9e80-0/television/a/z/m/55path5050-thomson-original-imafynyvqqvh9fwk.jpeg?q=70,thomson,1.0,60.0, Android,20.0,flipkart,,
130,MOTOROLA ZX2 100.3 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision,4.4,21999,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/h/r/5/motorola-40safhdme-original-imafwc58fun9ebzp.jpeg?q=70,motorola,1.0,60.0, Android,24.0,flipkart,,
131,MOTOROLA ZX2 100.3 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision,4.4,21999,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/h/r/5/motorola-40safhdme-original-imafwc58fun9ebzp.jpeg?q=70,motorola,0.0,60.0, Android,40.0,flipkart,,
132,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
133,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
134,SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart TV,4.3,55990,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
135,Nokia 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,4.3,44999,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/g/4/u/nokia-50tauhdn-original-imafw8xggpjge2hk.jpeg?q=70,nokia,1.0,60.0, Android,48.0,flipkart,,
136,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
137,Thomson OATHPRO Series 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,4.4,56999,https://rukminim1.flixcart.com/image/312/312/kc3p30w0/television/z/b/e/thomson-65-oathpro-2020-original-imaftaquapygjk2w.jpeg?q=70,thomson,1.0,60.0, Android,30.0,flipkart,,
138,LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,43980,https://rukminim1.flixcart.com/image/312/312/ksc46fk0/television/9/x/l/43up7740ptz-lg-original-imag5xcvsvyurgcv.jpeg?q=70,lg,1.0,60.0, WebOS,2.0,flipkart,,
139,LG UHD 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.4,79990,https://rukminim1.flixcart.com/image/312/312/kg15ocw0/television/g/q/k/lg-65um7290ptd-original-imafwcv2yh7aqseg.jpeg?q=70,lg,1.0,50.0, WebOS,20.0,flipkart,,
140,MOTOROLA ZX 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,4.3,30999,https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70,motorola,1.0,60.0, Android,20.0,flipkart,,
141,MOTOROLA ZX 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,4.3,62999,https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70,motorola,1.0,60.0, Android,30.0,flipkart,,
142,iFFALCON by TCL 107.86 CM (43 inch) Full HD LED Smart Android TV,4.2,24999,https://rukminim1.flixcart.com/image/312/312/kdakakw0/television/j/6/a/iffalcon-43f2a-43f2a-original-imafu7kkvqvpzhbe.jpeg?q=70,iffalcon,0.0,60.0, Android,20.0,flipkart,,
143,iFFALCON by TCL 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.3,58999,https://rukminim1.flixcart.com/image/312/312/kgmla4w0/television/q/k/g/iffalcon-55k61-55k61-original-imafwtehtv9gn4qk.jpeg?q=70,iffalcon,1.0,60.0, Android,24.0,flipkart,,
144,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,4.4,14999,https://rukminim1.flixcart.com/image/312/312/kc54ivk0/television/r/q/g/mi-l43m4-4ain-original-imaftc5fy6bfmhyb.jpeg?q=70,mi,0.0,60.0, Android,20.0,flipkart,,
145,SAMSUNG 7 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.3,45890,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/c/m/1/ua43au7500-samsung-original-imag4s9zwhx7jyx2.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
146,MOTOROLA ZX 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,4.3,37999,https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70,motorola,1.0,60.0, Android,20.0,flipkart,,
147,Coocaa 106 cm (42 inch) Full HD LED Smart Android TV,4.2,22999,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/television/p/k/l/42s6g-coocaa-original-imagfkgxhh5mgcc3.jpeg?q=70,coocaa,0.0,60.0, Android,30.0,flipkart,,
148,IMPEX 100 cm (39 inch) HD Ready LED TV,4.3,19039,https://rukminim1.flixcart.com/image/312/312/k0tw13k0/television/y/k/f/impex-fiesta-32-original-imafkjcheg25q7qg.jpeg?q=70,impex,0.0,60.0, HomeOS,16.0,flipkart,,
149,Panasonic 100 cm (40 inch) Full HD LED Smart Android TV,4.3,32499,https://rukminim1.flixcart.com/image/312/312/kesv0y80/television/3/e/m/panasonic-th-40hs450dx-original-imafvejq988merwd.jpeg?q=70,panasonic,0.0,50.0, Android,16.0,flipkart,,
150,SAMSUNG 4 80 cm (32 inch) Full HD LED Smart TV 2021 Edition,4.3,22335,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/g/6/p/ua32t4410aklxl-ua32t4410aklxl-samsung-original-imag6kzwvks9bbzb.jpeg?q=70,samsung,0.0,60.0, Tizen,16.0,flipkart,,
151,SONY 126 cm (50 inch) Ultra HD (4K) LED Smart TV,4.3,75990,https://rukminim1.flixcart.com/image/312/312/kt39jm80/television/8/a/s/kd-50x75-sony-original-imag6ggfbacxgnkw.jpeg?q=70,sony,1.0,60.0, Tizen,20.0,flipkart,,
152,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,40.0,flipkart,,
153,SAMSUNG The Serif Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.8,64990,https://rukminim1.flixcart.com/image/312/312/km57hjk0/television/y/g/z/qa49ls01takxxl-samsung-original-imagf43qcdzeb5be.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
154,SAMSUNG 8 138 mm (55 inch) Ultra HD (4K) LED Smart TV,4.4,65900,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/0/b/e/ua55au8000-samsung-original-imag58wzgn4zhgqt.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
155,LG 80 cm (32 inch) HD Ready LED Smart TV,4.4,28499,https://rukminim1.flixcart.com/image/312/312/jlsc58w0/television/s/b/5/lg-32lk628bptf-original-imaf8u8qaefybtzj.jpeg?q=70,lg,0.0,60.0, WebOS,20.0,flipkart,,
156,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, Tizen,35.0,flipkart,,
157,"Hisense A73F 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers, Dolby Visio...",4.6,72999,https://rukminim1.flixcart.com/image/312/312/kj1r53k0-0/television/x/w/v/65a73f-hisense-original-imafypfhceyudnsq.jpeg?q=70,hisense,1.0,60.0, Android,20.0,flipkart,,
158,MOTOROLA Revou 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,4.4,35499,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/c/s/h/motorola-43sauhdmg-original-imafwc56xph9zduu.jpeg?q=70,motorola,1.0,60.0, Android,102.0,flipkart,,
159,KODAK CA Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,4.4,34999,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70,kodak,1.0,60.0, Android,24.0,flipkart,,
160,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Android,30.0,flipkart,,
161,Hisense A71F 146 cm (58 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & ATMOS,4.3,44999,https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/7/e/t/58a71f-58a71f-hisense-original-imag2abzgke9wbhx.jpeg?q=70,hisense,1.0,120.0, Tizen,40.0,flipkart,,
162,PHILIPS 6600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV,4.2,39999,https://rukminim1.flixcart.com/image/312/312/kar44280/television/h/z/h/philips-50put6604-94-original-imafs8n4uf7dyg5t.jpeg?q=70,philips,1.0,60.0, Android,30.0,flipkart,,
163,PHILIPS 6600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV,4.2,39999,https://rukminim1.flixcart.com/image/312/312/kar44280/television/h/z/h/philips-50put6604-94-original-imafs8n4uf7dyg5t.jpeg?q=70,philips,1.0,60.0, Linux based,20.0,flipkart,,
164,SONY 138.8 cm (55 inch) Ultra HD (4K) LED Smart TV,4.6,80799,https://rukminim1.flixcart.com/image/312/312/kfvfwy80/television/b/h/y/sony-kd-55x7500h-original-imafw8d6dmqtdw8h.jpeg?q=70,sony,1.0,60.0, Tizen,,flipkart,,
165,SAMSUNG 4 80 cm (32 inch) HD Ready LED TV,4.1,29900,https://rukminim1.flixcart.com/image/312/312/jefzonk0/television/e/x/p/samsung-ua32m4200drlxl-original-imaf2rccfvgrnx4v.jpeg?q=70,samsung,1.0,60.0, Android,20.0,flipkart,,
166,Sansui 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.5,42999,https://rukminim1.flixcart.com/image/312/312/khmbafk0/television/q/z/g/sansui-jsw55asuhd-original-imafxkn5ghtb3h65.jpeg?q=70,sansui,1.0,50.0, Android,20.0,flipkart,,
167,SAMSUNG 8 108 cm (43 inch) Ultra HD (4K) LED Smart TV,3.9,44890,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/4/h/k/ua43au8000-samsung-original-imag4s9pghk27wea.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
168,PHILIPS 8200 Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,3.9,46999,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/j/s/o/50put8215-94-philips-original-imag4gb5vkhsj8fk.jpeg?q=70,philips,1.0,60.0, Android,16.0,flipkart,,
169,Vu Premium 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.4,62999,https://rukminim1.flixcart.com/image/312/312/ka73y4w0/television/h/j/s/vu-65pm-original-imafrtazez3uzqdh.jpeg?q=70,vu,1.0,60.0, Android,30.0,flipkart,,
170,Hisense A71F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & ATMOS,4.3,42999,https://rukminim1.flixcart.com/image/312/312/kqco5u80/television/z/l/e/55a71f-hisense-original-imag4dpv8g7kqaem.jpeg?q=70,hisense,1.0,60.0, Android,30.0,flipkart,,
171,T-Series 80 cm (32 inch) HD Ready LED TV,3.6,12999,https://rukminim1.flixcart.com/image/312/312/jz5vjbk0/television/g/3/x/t-series-ts3201a-original-imafj4yeejdmfkcg.jpeg?q=70,t-series,1.0,60.0, Android,30.0,flipkart,,
172,KODAK CA Series 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,4.4,55990,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70,kodak,1.0,60.0, Android,30.0,flipkart,,
173,TOSHIBA L50 Series 80 cm (32 inch) HD Ready LED Smart TV with ADS Panel,4.3,16999,https://rukminim1.flixcart.com/image/312/312/kevpwnk0/television/d/w/a/toshiba-32l5050-original-imafvgwfhcwtbdwm.jpeg?q=70,toshiba,0.0,60.0, VIDAA,30.0,flipkart,,
174,SONY Bravia W672G 108 cm (43 inch) Full HD LED Smart TV,4.5,47499,https://rukminim1.flixcart.com/image/312/312/jvb9tow0/television/q/x/w/sony-klv-43w672g-original-imafg8sdagdfzhur.jpeg?q=70,sony,0.0,60.0, Linux based,20.0,flipkart,,
175,SONY W800G Series 108 cm (43 inch) Full HD LED Smart Android TV,4.7,46799,https://rukminim1.flixcart.com/image/312/312/k12go7k0/television/j/m/b/sony-kdl-43w800g-original-imafkq9zfjax3gwu.jpeg?q=70,sony,0.0,50.0, Linux based,20.0,flipkart,,
176,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,0.0,50.0, Android,10.0,flipkart,,
177,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
178,PHILIPS Slim 80 cm (32 inch) HD Ready LED TV with NA,4.1,17159,https://rukminim1.flixcart.com/image/312/312/kddf6a80/television/7/y/r/philips-32pht5505-94-32pht5505-94-original-imafuadvjbkwbkba.jpeg?q=70,philips,0.0,60.0, Tizen,16.0,flipkart,,
